stock,stock code,net amount (S$M),published date
Singtel,Z74.SI,35.559397600000004,2020-03-02
ST Engineering,S63.SI,33.809000000000005,2020-03-02
Wilmar International,F34.SI,30.483524,2020-03-02
OCBC,O39.SI,20.240736,2020-03-02
Keppel Corporation,BN4.SI,15.463114,2020-03-02
Ascendas REIT,A17U.SI,11.424902,2020-03-02
Venture Corporation,V03.SI,7.786634999999999,2020-03-02
SGX,S68.SI,7.609606,2020-03-02
StarHub,CC3.SI,4.73016,2020-03-02
Ascendas REIT,A17U.SI,90.387457,2020-03-09
SGX,S68.SI,39.91704,2020-03-09
Venture Corporation,V03.SI,30.147963,2020-03-09
Mapletree Industrial Trust,ME8U.SI,26.679902,2020-03-09
CapitaLand Mall Trust,C38U.SI,26.258899,2020-03-09
ST Engineering,S63.SI,22.887054000000003,2020-03-09
Mapletree Commercial Trust,N2IU.SI,21.867016,2020-03-09
Wilmar International,F34.SI,10.322736,2020-03-09
SGX,S68.SI,45.074694,2020-03-16
Mapletree Commercial Trust,N2IU.SI,28.656121,2020-03-16
Ascendas REIT,A17U.SI,26.283342000000005,2020-03-16
Venture Corporation ,V03.SI,12.103779,2020-03-16
Mapletree Industrial Trust,ME8U.SI,8.967380000000002,2020-03-16
Genting Singapore,G13.SI,6.09506,2020-03-16
Sheng Siong Group,OV8.SI,4.813089,2020-03-16
SGX,S68.SI,22.818514,2020-03-23
Wing Tai Holdings,W05.SI,20.469991,2020-03-23
Ascendas India Trust,CY6U.SI,6.9704205,2020-03-23
NetLink NBN Trust,CJLU.SI,6.467759,2020-03-23
Yangzijiang Shipbuilding,BS6.SI,5.484473,2020-03-23
Genting Singapore,G13.SI,4.947059,2020-03-23
SATS,S58.SI,3.481281,2020-03-23
StarHub,CC3.SI,3.277556,2020-03-23
Thomson Medical Group,A50.SI,2.8761478,2020-03-23
SGX,S68.SI,41.751228,2020-03-30
Ascendas REIT,A17U.SI,23.144983,2020-03-30
Genting Singapore,G13.SI,21.8402655,2020-03-30
Keppel Corporation,BN4.SI,19.610699,2020-03-30
Mapletree Logistics Trust,M44U.SI,14.672657,2020-03-30
Mapletree Industrial Trust,ME8U.SI,12.027449,2020-03-30
Keppel DC REIT,AJBU.SI,11.219755,2020-03-30
Yangzijiang Shipbuilding,BS6.SI,8.3240805,2020-03-30
NetLink NBN Trust,CJLU.SI,6.719958500000001,2020-03-30
SGX,S68.SI,41.481754,2020-04-06
Keppel DC REIT,AJBU.SI,7.189825999999997,2020-04-06
Wilmar International,F34.SI,4.991706,2020-04-06
StarHub,CC3.SI,4.608909,2020-04-06
AEM Holdings,AWX.SI,4.148855,2020-04-06
Genting Singapore,G13.SI,3.972639500000001,2020-04-06
Thai Beverage,Y92.SI,3.4165835,2020-04-06
NetLink NBN Trust,CJLU.SI,3.2279165,2020-04-06
ParkwayLife REIT,C2PU.SI,1.79525,2020-04-06
SGX,S68.SI,35.889818,2020-04-13
Venture Corporation ,V03.SI,20.683945,2020-04-13
City Developments,C09.SI,18.641617,2020-04-13
Keppel Corporation,BN4.SI,12.766332,2020-04-13
Mapletree Logistics Trust,M44U.SI,11.352315,2020-04-13
Genting Singapore,G13.SI,11.203634,2020-04-13
SIA,C6L.SI,10.056626,2020-04-13
Mapletree Industrial Trust,ME8U.SI,9.504345,2020-04-13
Ascendas REIT,A17U.SI,9.141148,2020-04-13
Suntec REIT,T82U.SI,17.533742,2020-04-20
Genting Singapore,G13.SI,13.333751,2020-04-20
ESR-REIT,J91U.SI,10.733325,2020-04-20
Venture Corporation ,V03.SI,10.686593,2020-04-20
Yangzijiang Shipbuilding,BS6.SI,10.3939735,2020-04-20
Jardine Matheson,J36.SI,7.372295042700001,2020-04-20
SGX,S68.SI,7.248819,2020-04-20
ST Engineering,S63.SI,5.9989360000000005,2020-04-20
Mapletree Commercial Trust,N2IU.SI,5.927954000000001,2020-04-20
NetLink NBN Trust,CJLU.SI,4.7567575,2020-04-20
Keppel Corporation,BN4.SI,24.765628,2020-04-27
SGX,S68.SI,12.848841000000002,2020-04-27
AEM Holdings,AWX.SI,5.455326,2020-04-27
NetLink NBN Trust,CJLU.SI,4.884501,2020-04-27
UOL Group ,U14.SI,3.249079,2020-04-27
Frasers Centrepoint Trust,J69U.SI,3.238551,2020-04-27
SIA Engineering ,S59.SI,2.441277,2020-04-27
Keppel REIT,K71U.SI,2.3890435,2020-04-27
Keppel DC REIT ,AJBU.SI,1.9096159999999995,2020-04-27
Yanlord Land Group ,Z25.SI,0.918555,2020-04-27
DBS,D05.SI,31.950383,2020-05-04
Mapletree Commercial Trust,N2IU.SI,20.314428,2020-05-04
Genting Singapore,G13.SI,17.9829345,2020-05-04
ComfortDelGro,C52.SI,16.961209,2020-05-04
SINGTEL,Z74.SI,16.6236026,2020-05-04
Wilmar International,F34.SI,14.4965,2020-05-04
Ascendas REIT,A17U.SI,14.30327,2020-05-04
City Developments ,C09.SI,13.38161,2020-05-04
Suntec REIT,T82U.SI,12.540643,2020-05-04
CapitaLand Mall Trust,C38U.SI,12.463891,2020-05-04
SGX,S68.SI,19.16644,2020-05-11
AEM Holdings,AWX.SI,18.071399,2020-05-11
Sheng Shiong Group,OV8.SI,9.082663,2020-05-11
City Developments,C09.SI,5.9793590000000005,2020-05-11
ESR-REIT,J91U.SI,5.53626,2020-05-11
Mapletree Commercial Trust,N2IU.SI,4.508725,2020-05-11
UOL Group,U14.SI,4.093025999999999,2020-05-11
Ascendas REIT,A17U.SI,2.9793219999999976,2020-05-11
SingPost,S08.SI,2.1708785,2020-05-11
Wilmar International,F34.SI,23.312014,2020-05-18
Frasers Logistics & Commercial Trust,BUOU.SI,8.803773000000001,2020-05-18
Keppel Infrastructure Trust,A7RU.SI,8.2070595,2020-05-18
Suntec REIT,T82U.SI,7.589398,2020-05-18
ESR-REIT,J91U.SI,5.727153,2020-05-18
SGX,S68.SI,4.205796000000001,2020-05-18
NetLink NBN Trust,CJLU.SI,2.4897845000000007,2020-05-18
Ascendas REIT,A17U.SI,1.8763660000000013,2020-05-18
Ascendas India Trust,CY6U.SI,1.7092350000000005,2020-05-18
Sasseur REIT,CRPU.SI,0.7513115,2020-05-18
DBS,D05.SI,22.64676900000001,2020-05-25
CapitaLand Mall Trust,C38U.SI,16.637151,2020-05-25
SGX,S68.SI,10.167631,2020-05-25
Frasers Centrepoint Trust,J69U.SI,9.49162,2020-05-25
Mapletree Commercial Trust,N2IU.SI,8.597688,2020-05-25
Genting Singapore,G13.SI,8.2730435,2020-05-25
ComfortDelGro,C52.SI,7.946566,2020-05-25
Mapletree Industrial Trust,ME8U.SI,7.517263,2020-05-25
Mapletree Logistics Trust,M44U.SI,108.31841,2020-06-01
DBS,D05.SI,31.211831,2020-06-01
Ascendas REIT,A17U.SI,30.272049,2020-06-01
Wilmar International,F34.SI,23.631939,2020-06-01
Jardine Cycle & Carriage,C07.SI,20.280367,2020-06-01
Genting Singapore,G13.SI,14.663262,2020-06-01
CapitaLand Mall Trust,C38U.SI,12.948395,2020-06-01
Suntec REIT,T82U.SI,12.373924,2020-06-01
SIA,C6L.SI,11.373202,2020-06-01
Yangzijiang Shipbuilding,BS6.SI,10.925707,2020-06-01
DBS,D05.SI,165.774132,2020-06-08
OCBC,O39.SI,55.693342,2020-06-08
City Developments,C09.SI,55.523284,2020-06-08
ST Engineering,S63.SI,40.957252,2020-06-08
Venture Corporation,V03.SI,25.737246,2020-06-08
Axington,42U.SI,22.28573778,2020-06-08
ComfortDelGro,C52.SI,22.252359,2020-06-08
Yangzijiang Shipbuilding,BS6.SI,18.1393885,2020-06-08
Thai Beverage,Y92.SI,11.7448585,2020-06-08
DBS,D05.SI,97.65415715,2020-06-15
OCBC,O39.SI,42.36082,2020-06-15
SATS,S58.SI,24.142505,2020-06-15
ST Engineering,S63.SI,23.433582,2020-06-15
Keppel Corporation,BN4.SI,16.976900999999998,2020-06-15
ComfortDelGro,C52.SI,11.656111,2020-06-15
Jardine Matheson,J36.SI,7.562173821399999,2020-06-15
Keppel Infrastructure Trust,A7RU.SI,6.020066,2020-06-15
Keppel REIT,K71U.SI,5.753612,2020-06-15
Venture Corporation,V03.SI,37.134863,2020-06-22
Ascott Residence Trust,HMN.SI,24.623857,2020-06-22
Lendlease Global Commercial REIT,JYEU.SI,8.242130999999999,2020-06-22
Mapletree Industrial Trust,ME8U.SI,7.945460999999999,2020-06-22
Keppel DC REIT,AJBU.SI,7.157050000000002,2020-06-22
Mapletree Logistics Trust,M44U.SI,3.708616,2020-06-22
Keppel Corporation,BN4.SI,3.647483999999999,2020-06-22
Thai Beverage,Y92.SI,3.0990405,2020-06-22
SPH REIT,SK6U.SI,1.9147205,2020-06-22
Wilmar International,F34.SI,37.988536,2020-06-29
Keppel Corporation,BN4.SI,16.035740999999998,2020-06-29
Venture Corporation,V03.SI,13.477837,2020-06-29
Ascendas REIT,A17U.SI,10.157193,2020-06-29
Mapletree Logistics Trust,M44U.SI,9.896874,2020-06-29
Keppel DC REIT,AJBU.SI,8.058546,2020-06-29
UG Healthcare,8K7.SI,5.931373499999999,2020-06-29
Sheng Siong Group,OV8.SI,5.9277120000000005,2020-06-29
Frasers Logistics & Commercial Trust,BUOU.SI,5.454634,2020-06-29
DBS,D05.SI,41.947414,2020-07-06
Keppel Corporation,BN4.SI,24.355582,2020-07-06
Ascendas REIT,A17U.SI,19.485583,2020-07-06
Mapletree Logistics Trust,M44U.SI,19.108379,2020-07-06
OCBC,O39.SI,13.433634,2020-07-06
City Developments ,C09.SI,13.023586,2020-07-06
AEM Holdings,AWX.SI,12.155749,2020-07-06
Venture Corporation,V03.SI,11.268927,2020-07-06
Jardine Matheson,J36.SI,5.183179754800007,2020-07-06
UOB,U11.SI,12.739465999999998,2020-07-13
Thai Beverage,Y92.SI,12.2347875,2020-07-13
DBS,D05.SI,8.444905000000002,2020-07-13
Venture Corporation,V03.SI,8.348998,2020-07-13
OCBC,O39.SI,7.237751999999999,2020-07-13
Wilmar International,F34.SI,7.03153,2020-07-13
City Developments,C09.SI,6.5341830000000005,2020-07-13
NetLink NBN Trust,CJLU.SI,3.9131075,2020-07-13
Keppel DC REIT,AJBU.SI,3.585256,2020-07-13
UMS Holdings ,558.SI,3.002548,2020-07-13
Wilmar International,F34.SI,16.483252,2020-07-20
Singtel,Z74.SI,8.9547365,2020-07-20
SGX,S68.SI,8.278405000000001,2020-07-20
Tee International,M1Z.SI,7.878929878,2020-07-20
OCBC,O39.SI,6.39168,2020-07-20
Genting Singapore,G13.SI,4.659974,2020-07-20
UG Healthcare,8K7.SI,2.592362,2020-07-20
Venture Corporation,V03.SI,2.2863989999999994,2020-07-20
Ascendas REIT,A17U.SI,16.729121999999997,2020-07-27
Venture Corporation,V03.SI,15.555059,2020-07-27
Mapletree Industrial Trust,ME8U.SI,11.543236,2020-07-27
SATS,S58.SI,8.557183,2020-07-27
AEM Holdings,AWX.SI,7.514412,2020-07-27
Keppel DC REIT,AJBU.SI,5.175306,2020-07-27
Frasers Logistics & Commercial Trust,BUOU.SI,5.044921,2020-07-27
UMS Holdings,558.SI,4.988314,2020-07-27
ComfortDelGro,C52.SI,4.370029,2020-07-27
Frencken Group,E28.SI,3.9360375,2020-07-27
Venture Corporation,V03.SI,18.858052,2020-08-03
Wilmar International,F34.SI,17.316104,2020-08-03
UG Healthcare,8K7.SI,10.915442,2020-08-03
Riverstone Holdings,AP4.SI,6.991364,2020-08-03
Frasers Logistics & Commercial Trust,BUOU.SI,5.595086,2020-08-03
Frencken Group,E28.SI,4.851241,2020-08-03
Yangzijiang Shipbuilding,BS6.SI,4.653630000000001,2020-08-03
Keppel REIT,K71U.SI,2.913745,2020-08-03
Keppel DC REIT,AJBU.SI,2.722032,2020-08-03
Frasers Centrepoint Trust,J69U.SI,2.570979,2020-08-03
SGX,S68.SI,57.354675,2020-08-10
Wilmar International,F34.SI,30.565898,2020-08-10
AEM Holdings,AWX.SI,23.285681,2020-08-10
Venture Corporation,V03.SI,19.634924,2020-08-10
Yangzijiang Shipbuilding,BS6.SI,13.867096,2020-08-10
Mapletree Logistics Trust,M44U.SI,12.190445,2020-08-10
Mapletree Commercial Trust,N2IU.SI,5.822747999999999,2020-08-10
Mapletree Industrial Trust,ME8U.SI,4.877217,2020-08-10
UMS Holdings,558.SI,4.617242,2020-08-10
DBS,D05.SI,101.708652,2020-08-17
Venture Corporation,V03.SI,18.226011,2020-08-17
Ascendas REIT,A17U.SI,17.276505,2020-08-17
Genting Singapore,G13.SI,16.9341425,2020-08-17
OCBC,O39.SI,10.113152,2020-08-17
Mapletree Commercial Trust,N2IU.SI,8.646216,2020-08-17
City Developments,C09.SI,7.974002,2020-08-17
SATS,S58.SI,6.698456,2020-08-17
SIA,C6L.SI,6.134994000000001,2020-08-17
Sembcorp Industries,U96.SI,5.084223,2020-08-17
DBS,D05.SI,34.160166000000004,2020-08-24
ST Engineering,S63.SI,25.137231,2020-08-24
OCBC,O39.SI,13.778163,2020-08-24
Venture Corporation,V03.SI,10.406251,2020-08-24
SATS,S58.SI,6.957408,2020-08-24
Hongkong Land Holdings,H78.SI,6.806194097900007,2020-08-24
Frasers Logistics & Commercial Trust,BUOU.SI,6.123803,2020-08-24
Ascendas REIT,A17U.SI,4.402203000000001,2020-08-24
Medtecs International,546.SI,3.852452,2020-08-24
ST Engineering,S63.SI,31.171884,2020-08-31
SATS,S58.SI,22.419957,2020-08-31
Genting Singapore,G13.SI,13.988382,2020-08-31
Riverstone Holdings,AP4.SI,13.523853,2020-08-31
ComfortDelGro,C52.SI,13.118535,2020-08-31
Suntec REIT,T82U.SI,10.469199,2020-08-31
Mapletree Commercial Trust,N2IU.SI,9.570087,2020-08-31
DBS,D05.SI,7.780647999999999,2020-08-31
SIA,C6L.SI,6.16494,2020-08-31
UOL Group,U14.SI,5.377513,2020-08-31
DBS,D05.SI,65.091299,2020-09-07
Ascendas REIT,A17U.SI,18.215369,2020-09-07
Mapletree Commercial Trust,N2IU.SI,15.719026,2020-09-07
Singtel,Z74.SI,9.65152,2020-09-07
Mapletree Logistics Trust,M44U.SI,8.141757,2020-09-07
Yangzijiang Shipbuilding,BS6.SI,7.641426,2020-09-07
Sembcorp Industries,U96.SI,7.000216999999999,2020-09-07
UOL Group,U14.SI,5.105896,2020-09-07
Suntec REIT,T82U.SI,5.039414,2020-09-07
OCBC,O39.SI,24.580413,2020-09-14
DBS,D05.SI,20.974436,2020-09-14
Venture Corporation,V03.SI,20.177364,2020-09-14
Ascendas REIT,A17U.SI,17.925832,2020-09-14
Suntec REIT,T82U.SI,13.651364,2020-09-14
Yangzijiang Shipbuilding,BS6.SI,12.352538,2020-09-14
ST Engineering,S63.SI,10.965453,2020-09-14
UOL Group,U14.SI,9.034188,2020-09-14
ComfortDelGro,C52.SI,7.010058000000001,2020-09-14
Ascendas REIT,A17U.SI,17.128207999999997,2020-09-21
Yangzijiang Shipbuilding,BS6.SI,15.5754564,2020-09-21
Wilmar International,F34.SI,14.286333,2020-09-21
Keppel DC REIT,AJBU.SI,11.354118,2020-09-21
Mapletree Industrial Trust,ME8U.SI,10.661952,2020-09-21
Suntec REIT,T82U.SI,8.123314,2020-09-21
Jardine Cycle & Carriage,C07.SI,6.294382,2020-09-21
Mapletree Logistics Trust,M44U.SI,6.226944,2020-09-21
Genting Singapore,G13.SI,5.5234835,2020-09-21
Top Glove Corporation,BVA.SI,16.94349,2020-09-28
Ascendas REIT,A17U.SI,12.06864,2020-09-28
SGX,S68.SI,11.300202999999998,2020-09-28
Yangzijiang Shipbuilding,BS6.SI,6.776828,2020-09-28
Riverstone Holdings,AP4.SI,4.941666,2020-09-28
Suntec REIT,T82U.SI,4.551896,2020-09-28
UOL Group,U14.SI,4.16196,2020-09-28
ST Engineering,S63.SI,3.796763,2020-09-28
Mapletree Logistics Trust,M44U.SI,3.693935,2020-09-28
SGX,S68.SI,25.255377000000003,2020-10-05
ST Engineering,S63.SI,13.163353,2020-10-05
SATS,S58.SI,9.624418999999998,2020-10-05
Hutchison Port Holdings Trust,NS8U.SI,7.478639380849994,2020-10-05
Keppel Corporation,BN4.SI,7.459010999999999,2020-10-05
Venture Corporation,V03.SI,6.832559,2020-10-05
Riverstone Holdings,AP4.SI,6.098757,2020-10-05
Thai Beverage,Y92.SI,5.169252999999999,2020-10-05
UOB,U11.SI,5.121042999999999,2020-10-05
Sembcorp Industries,U96.SI,4.906378,2020-10-05
DBS,D05.SI,64.6015255,2020-10-12
SATS,S58.SI,23.236026000000003,2020-10-12
Venture Corporation,V03.SI,20.454701,2020-10-12
Jardine Matheson,J36.SI,10.8988061157,2020-10-12
Wilmar International,F34.SI,6.073416999999999,2020-10-12
ST Engineering,S63.SI,5.211257,2020-10-12
Top Glove Corporation,BVA.SI,4.393805,2020-10-12
Sheng Siong,OV8.SI,2.611939,2020-10-12
UMS Holdings,558.SI,2.5641495,2020-10-12
DBS,D05.SI,46.790948,2020-10-19
OCBC,O39.SI,24.015361,2020-10-19
Ascendas REIT,A17U.SI,18.867645,2020-10-19
BHG Retail REIT,BMGU.SI,13.912805000000002,2020-10-19
Venture Corporation,V03.SI,11.868685,2020-10-19
Mapletree Logistics Trust,M44U.SI,10.307034,2020-10-19
SGX,S68.SI,9.778333,2020-10-19
Top Glove Corporation,BVA.SI,9.571152,2020-10-19
ST Engineering,S63.SI,8.846010999999999,2020-10-19
Sembcorp Industries,U96.SI,7.794831,2020-10-19
UOB,U11.SI,34.363192,2020-10-26
Mapletree Logistics Trust,M44U.SI,10.982045,2020-10-26
ST Engineering,S63.SI,8.892038,2020-10-26
Jardine Cycle & Carriage,C07.SI,8.555603,2020-10-26
SATS,S58.SI,7.432194,2020-10-26
Frasers Centrepoint Trust,J69U.SI,6.370517,2020-10-26
OCBC,O39.SI,5.773142999999999,2020-10-26
NetLink NBN Trust,CJLU.SI,5.708183,2020-10-26
DBS,D05.SI,4.297086000000004,2020-10-26
Jiutian Chemical Group,C8R.SI,2.6747168999999977,2020-10-26
Sembcorp Industries,U96.SI,6.486818,2020-11-02
Mapletree Industrial Trust,ME8U.SI,6.240378,2020-11-02
Ascendas REIT,A17U.SI,6.051014,2020-11-02
Sri Trang Agro-Industry,NC2.SI,3.066002,2020-11-02
CapitaLand Retail China Trust,AU8U.SI,2.336629,2020-11-02
Medtecs International,546.SI,2.128531,2020-11-02
SATS,S58.SI,2.006776,2020-11-02
Far East Hospitality Trust,Q5T.SI,1.5152900000000002,2020-11-02
DBS,D05.SI,141.78817,2020-11-09
UOB,U11.SI,75.564074,2020-11-09
Wilmar International,F34.SI,39.933916,2020-11-09
Ascendas REIT,A17U.SI,38.272068,2020-11-09
Thai Beverage,Y92.SI,31.296721,2020-11-09
Mapletree Commercial Trust,N2IU.SI,18.523251,2020-11-09
OCBC,O39.SI,16.531923000000003,2020-11-09
SGX,S68.SI,14.309664,2020-11-09
Keppel Corporation,BN4.SI,10.061808,2020-11-09
Mapletree Industrial Trust,ME8U.SI,9.977855,2020-11-09
DBS,D05.SI,262.206373,2020-11-16
OCBC,O39.SI,167.279118,2020-11-16
UOB,U11.SI,109.307646,2020-11-16
SATS,S58.SI,55.0080722,2020-11-16
SIA,C6L.SI,44.547165,2020-11-16
CapitaLand Integrated Commercial Trust,C38U.SI,28.887727,2020-11-16
Thai Beverage,Y92.SI,27.706911,2020-11-16
City Developments,C09.SI,21.274008,2020-11-16
Mapletree Commercial Trust,N2IU.SI,15.168201,2020-11-16
DBS,D05.SI,133.519213,2020-11-23
UOB,U11.SI,118.3686544,2020-11-23
OCBC,O39.SI,76.266646,2020-11-23
Ascendas REIT,A17U.SI,35.8408194,2020-11-23
SATS,S58.SI,28.42459,2020-11-23
Thai Beverage,Y92.SI,24.1689565,2020-11-23
ComfortDelgro,C52.SI,18.474707,2020-11-23
UOL Group,U14.SI,12.708385,2020-11-23
Jardine Cycle & Carriage,C07.SI,12.607375,2020-11-23
DBS,D05.SI,227.7651308,2020-11-30
OCBC,O39.SI,46.067484,2020-11-30
SIA,C6L.SI,31.246376,2020-11-30
ComfortDelGro,C52.SI,19.285248,2020-11-30
Frasers Logistics & Commercial Trust,BUOU.SI,15.81327,2020-11-30
UOB,U11.SI,14.6253045,2020-11-30
Ascendas REIT,A17U.SI,14.485795,2020-11-30
SATS,S58.SI,14.321268,2020-11-30
Genting Singapore,G13.SI,10.751157,2020-11-30
DBS,D05.SI,140.681196,2020-12-07
OCBC,O39.SI,84.886132,2020-12-07
UOB,U11.SI,64.375624,2020-12-07
Jardine Matheson ,J36.SI,26.072841126599982,2020-12-07
SGX,S68.SI,24.933837,2020-12-07
AEM Holdings,AWX.SI,22.208634,2020-12-07
Genting Singapore,G13.SI,15.883302,2020-12-07
City Developments,C09.SI,15.161949000000002,2020-12-07
Medtecs International,546.SI,9.4186885,2020-12-07
CapitaLand Integrated Commercial Trust,C38U.SI,35.916353,2020-12-14
OCBC,O39.SI,26.186839,2020-12-14
Yangzijiang Shipbuilding,BS6.SI,17.346753,2020-12-14
UOB,U11.SI,15.2597,2020-12-14
Thai Beverage,Y92.SI,13.096152,2020-12-14
SIA,C6L.SI,7.240954000000002,2020-12-14
Hongkong Land Holdings,H78.SI,5.712721996799998,2020-12-14
Venture Corporation,V03.SI,5.58528,2020-12-14
Sembcorp Industries,U96.SI,3.506339,2020-12-14
OCBC,O39.SI,22.236534,2020-12-21
Keong Hong Holdings,5TT.SI,18.343277400000005,2020-12-21
Wilmar International,F34.SI,17.605463,2020-12-21
Mapletree Logistics Trust,M44U.SI,16.791477,2020-12-21
Keppel Corporation,BN4.SI,15.407703,2020-12-21
Frasers Logistics & Commercial Trust,BUOU.SI,12.740907,2020-12-21
Venture Corporation,V03.SI,11.522349,2020-12-21
Keppel REIT,K71U.SI,9.783469,2020-12-21
Wilmar International,F34.SI,17.793982,2020-12-28
Keppel Corporation,BN4.SI,6.282376,2020-12-28
Venture Corporation,V03.SI,5.780956999999999,2020-12-28
CapitaLand Integrated Commercial Trust,C38U.SI,5.172756000000002,2020-12-28
Hongkong Land Holdings,H78.SI,4.196550880200005,2020-12-28
Mapletree Logistics Trust,M44U.SI,3.461353,2020-12-28
Nanofilm Technologies International,MZH.SI,3.449494,2020-12-28
SGX,S68.SI,2.9266430000000008,2020-12-28
CapitaLand Integrated Commercial Trust,C38U.SI,9.174152,2021-01-04
Yangzijiang Shipbuilding,BS6.SI,7.714258000000001,2021-01-04
Wilmar International,F34.SI,6.679462999999999,2021-01-04
Mapletree Logistics Trust,M44U.SI,6.160957,2021-01-04
Venture Corporation,V03.SI,5.871631,2021-01-04
SGX,S68.SI,5.258719,2021-01-04
City Developments,C09.SI,4.94593,2021-01-04
UMS Holdings,558.SI,4.621386,2021-01-04
DBS,D05.SI,204.178141,2021-01-11
Wilmar International,F34.SI,72.45129,2021-01-11
UOB,U11.SI,64.54545900000001,2021-01-11
OCBC,O39.SI,63.891312000000006,2021-01-11
Singtel,Z74.SI,36.306142,2021-01-11
SGX,S68.SI,35.244402,2021-01-11
Yangzijiang Shipbuilding,BS6.SI,26.539016,2021-01-11
Sembcorp Marine,S51.SI,23.89197280000002,2021-01-11
Jardine Cycle & Carriage,C07.SI,7.662592000000001,2021-01-11
OCBC,O39.SI,30.991709,2021-01-18
Jardine Cycle & Carriage,C07.SI,26.840222,2021-01-18
DBS,D05.SI,24.277135,2021-01-18
Singtel,Z74.SI,16.361186200000002,2021-01-18
Yangzijiang Shipbuilding,BS6.SI,15.174178,2021-01-18
SIA,C6L.SI,13.906811,2021-01-18
iFAST Corporation,AIY.SI,11.728967,2021-01-18
UOB,U11.SI,11.17492,2021-01-18
Fu Yu Corporation,F13.SI,46.99127774,2021-01-25
UMS Holdings,558.SI,22.219088,2021-01-25
SGX,S68.SI,20.3571498,2021-01-25
AEM Holdings,AWX.SI,19.554452,2021-01-25
Thai Beverage,Y92.SI,12.4380645,2021-01-25
Jardine Cycle & Carriage,C07.SI,10.71013,2021-01-25
Ascendas REIT,A17U.SI,10.321685,2021-01-25
City Developments,C09.SI,9.106982,2021-01-25
Keppel REIT,K71U.SI,8.232892,2021-01-25
Keppel Corporation,BN4.SI,7.204448,2021-01-25
Ascendas REIT,A17U.SI,21.921946,2021-02-01
Suntec REIT,T82U.SI,19.002171,2021-02-01
Keppel DC REIT,AJBU.SI,18.152651,2021-02-01
UOB,U11.SI,11.638196000000002,2021-02-01
Q & M Dental Group,QC7.SI,8.056883,2021-02-01
Riverstone Holdings,AP4.SI,6.086639,2021-02-01
Top Glove Corporation,BVA.SI,5.971578,2021-02-01
Venture Corporation,V03.SI,5.937070000000001,2021-02-01
Hongkong Land Holdings,H78.SI,5.652331104899958,2021-02-01
UMS Holdings,558.SI,5.28954,2021-02-01
UOB,U11.SI,19.000376,2021-02-08
Keppel DC REIT,AJBU.SI,13.31497,2021-02-08
Ascendas REIT,A17U.SI,9.941387,2021-02-08
SIA,C6L.SI,9.310089,2021-02-08
Genting Singapore,G13.SI,5.462670500000001,2021-02-08
Frasers Centrepoint Trust,J69U.SI,5.085472,2021-02-08
UMS Holdings,558.SI,4.084918,2021-02-08
Top Glove Corporation,BVA.SI,3.276753,2021-02-08
DBS,D05.SI,53.332546,2021-02-15
Yangzijiang Shipbuilding,BS6.SI,44.365273,2021-02-15
SIA,C6L.SI,26.18629,2021-02-15
OCBC,O39.SI,23.73374,2021-02-15
UOB,U11.SI,19.969919,2021-02-15
Singtel,Z74.SI,19.1218035,2021-02-15
SATS,S58.SI,15.718445,2021-02-15
CapitaLand China Trust,AU8U.SI,6.923881,2021-02-15
SGX,S68.SI,6.626307999999999,2021-02-15
Keppel Infrastructure Trust,A7RU.SI,4.4516335,2021-02-15
Wilmar International,F34.SI,31.300122,2021-02-22
OCBC,O39.SI,27.079579,2021-02-22
Sri Trang Agro-Industry,NC2.SI,19.299904,2021-02-22
SIA,C6L.SI,15.784162,2021-02-22
SATS,S58.SI,11.83383,2021-02-22
Thomson Medical Group,A50.SI,9.354533200000002,2021-02-22
Venture Corporation,V03.SI,5.686645000000001,2021-02-22
Keppel Corporation,BN4.SI,5.023433,2021-02-22
Yangzijiang Shipbuilding ,BS6.SI,4.192149,2021-02-22
DBS,D05.SI,164.795602,2021-03-01
OCBC,O39.SI,132.089161,2021-03-01
UOB,U11.SI,105.1707365,2021-03-01
SIA,C6L.SI,81.712351,2021-03-01
SATS,S58.SI,29.990725,2021-03-01
SGX,S68.SI,26.740194,2021-03-01
Yangzijiang Shipbuilding,BS6.SI,16.757665,2021-03-01
City Developments,C09.SI,15.638322,2021-03-01
Mapletree Commercial Trust,N2IU.SI,14.967458,2021-03-01
Sri Trang Agro-Industry,NC2.SI,14.147483,2021-03-01
DBS,D05.SI,293.642789,2021-03-08
OCBC,O39.SI,92.218333,2021-03-08
UOB,U11.SI,52.170043,2021-03-08
ST Engineering,S63.SI,18.562115,2021-03-08
Yangzijiang Shipbuilding,BS6.SI,17.412623,2021-03-08
City Developments,C09.SI,10.377465,2021-03-08
Suntec REIT,T82U.SI,7.279138,2021-03-08
Q & M Dental Group,QC7.SI,7.130444499999999,2021-03-08
Sembcorp Industries,U96.SI,6.907487,2021-03-08
Yangzijiang Shipbuilding,BS6.SI,71.532882,2021-03-15
DBS,D05.SI,56.713466,2021-03-15
OCBC,O39.SI,48.483574,2021-03-15
ComfortDelGro,C52.SI,22.773474,2021-03-15
Jardine Cycle & Carriage,C07.SI,16.387476,2021-03-15
Jardine Matheson,J36.SI,15.62829390219996,2021-03-15
Ascott Residence Trust,HMN.SI,13.281025,2021-03-15
